	oid	cid
2201	b47159f3b728773e5b5a77d1d830379ed10e8cf6	3611346411
2202	82e03d81cafc330cd6d2d907538e388b1aa04d74	3611308806
2203	5cbc4b82a343659c5bf759490ed0b66579635146	3611347645
2204	346d0281485d7516fff8881f7396c7d62989492a	3611340573
2205	9b1c1428b60dcb3ac2b41b4af9efee182640ff13	3611347897
2206	6c8db70d7f078355fd0fbc7cb1f345694124a9c1	3611334245
2207	5a55f98b6fa725b0a4268bddbf11380abd41278a	3611340887
2208	59604d2461b86456837ef76885360ae3fc6c27dd	3611334245
2209	0101bb829e21a48b8b201afde990f4a16b0b1f1d	3611345974
2210	28652cfb0eb393559b868845bde548a771b50f76	3611347684
2211	e8651eae251e2321c6b968b24a4dce3c09187a90	38570593556
2212	ebf3478feaba099625622d32fe68d4432679dadb	3611348383
2213	f063258baee782527514787879a033bf5f5f6560	3611286313
2214	493af2db7992c70293c23a4d3dd34687e12a94ed	3611347812
2215	dd3907574b37fb161b801c72e60aeed2e271e11e	3611345592
2216	5575538e04bc803bc393ae390a5f7d7504ce986c	38570589729
2217	bea5a25cfea11ff59571c61c804bdc12ee8ae8c1	3611344200
2218	fa9989102470f7601d2f851d5e4eb1fbbe86eab9	3611340689
2219	0d28c7220739790433b13d520358e4a996ced67b	3611348434
2220	a2a4743cce830075a7a051fdc2b30b414d2848f3	3611348912
2221	0715f7a54d1057e04b3e5c913e20da675442fb99	38570594347
2222	93be36b2d96bbd160be0e95dc1fcc2e6e76a333e	3611346058
2223	6e69cf14bc2dffef2d6de13fcd45988bca0267d7	38570592187
2224	4a7de9a6f56747ab1040afcde36a371f06e331fa	3611347334
2225	a8ed1dc5663c92ddd7fb842e906917158a883421	3611350005
2226	86cfb6d5cbffd3fc8b6a62a592d7f5ee10e3ae01	3611333334
2227	fbfaac5b49ac37a610fc840b8f78066d01e1d283	3611348462
2228	6e212f5a9fd9d42a89ca137871d18036d187c1c1	3611347684
2229	a823eab73bcf371e9e5da69a09c6c8c75b79d6e5	3611347799
2230	734e6c9c04fd9d5a25c20c396cc2ff02f46f41aa	3611348021
2231	a5c4ca90b410a7392e9b5c311d76bfd50f81f15d	3611349964
2232	740918f137f178e1e6f8435218cd109839af6902	3611349964
2233	aa161b54dab7f746068c16c515b407aea7e73c1c	3611348726
2234	48536d3c2953438fe2e0de5795473b8d68ffca38	3611347645
2235	4387241611d1ced77f6d3f98f73e25a040257003	3611350288
2236	5ba6670c3f92d04588622e291f1bedb490bb02b0	38570592187
2237	45d62a97795ca1e8fd85c3fb67622cbcf2d7f83c	3611350100
2238	b11a9707d7b62d963b8928555c8c0294a3ba081c	3611348434
2239	b7e6eae712808d266e2d5be458225d4aba134504	3611348232
2240	b43af10d962218cac13a3bc166e79f368c2b92c4	3611347645
2241	b3e2da9d2767067166e31cc9409198d7dbbce67c	3611350351
2242	1e6f086afa5d993ebbcf99a4e80561d919ac81f4	3611350351
2243	4e8e01911f136cedcc8012c9df06b92b4fd2404e	3611349887
2244	f215906e26f0f41c9e10f916bd0aba22043a4279	3611347799
2245	6adaa2828e9104d48c0d40a188953af2dc18d2e2	3611343515
2246	5b7aeaa45beabc78d5d4d435f113768f85e1204d	3611349940
2247	38459818449c35001da4cfca1d251ad86c01a49b	3611339386
2248	4ac2f5c42eae649daef0b6b4162ecf345173c8e3	3611345126
2249	091c9d4b4539f0c7b892014bc8babdb2ac3805e0	3611351559
2250	0a4f7ac879caa4e0127a761f7515c52266b3f140	3611347684
2251	d4228a969a24d1037c4980d667790930cfca7967	3611351920
2252	bac954fe38090ceba3d538382428b814ac303b9f	3611348462
2253	4a044968d20b9a02838f7e08851a9867f70332f3	3611351148
2254	7ac34d098ba096a6f629dd36daa7779a54575b30	3611343436
2255	47dc181a795d12fcee90b0edce9c84f1f8e8cfeb	3611343436
2256	eec0d761c759b3bc0717e8763bf5085d7f7df630	3611351126
2257	46d46058839f990a4e3531f2cc802a99731923b0	3611350577
2258	7d8188cb96331536f15d4b29c1220d5d53c55d4a	3611344865
2259	6fd1eefc5d444d335eebdd408fb25ed8c5af3452	3611333334
2260	c53f478f03cc126d077a84bc025f674d129adf64	3611351715
2261	d45b2c829983b646257c741a42115563271bb7fe	3611352032
2262	9a01ff5214c9aeac061bd4d34fdb378230b42bb6	3611349964
2263	d36025963b2268c9317d6d91e5c3a1c87d250180	3611351968
2264	2d00eacec0ab1fdace7cf221f191a056e7c66543	3611352043
2265	077cbccba457e874d83efb82ca6c5640decbcef2	3611348425
2266	79f87e6356f04f06b37e24409dd0c970c1c1fe1f	38570596323
2267	be17afb150313e4982b7b6d538984f43cd0ffd71	3611353488
2268	ba9a473c2187edea85771da6db5faef440b257e0	3611348462
2269	0ed5cf4a8f643993d0493a1a54814491d08769ff	3611353215
2270	49a823167f3ee21271d74e034adb12306ac361c3	3611353627
2271	579928d48795c06664becf6692169144ceb14ab3	3611352855
2272	d070712009548ecdd88384bd2f12a21c624d5163	3611351612
2273	69a2cd1db6b2d2389f0f9f461db5113e69caa0c5	3611339386
2274	c5ada972732078595b3128778ee3b3bbffbba6fe	3611324970
2275	e20c7e502a90514c53184f4a835a18c2e34233f0	3611353455
2276	f95414299c2ffee7df25eb8c7d40569c7110868f	38570594347
2277	9fefa1846a1aaefa24e29b33b87550026d7f0ddc	3611352799
2278	5b88f547b51fdc8116e111ffda5155d9a94a1dba	38570598164
2279	d52bfb0237074ae0c5d5b6c66287aa529de5cb58	3611345082
2280	48e13d0489584c507fad4c51fc16b5f7c83b18d7	3611354330
2281	872a7102c100e1e56a396c2198519b14fd6d7418	3611352844
2282	fe68d349978bfe3c2df6c75e3ca702709b86c94d	3611353067
2283	0e07f4ab5b67b569792f6c23d3116e482d9f807f	3611348462
2284	cfa947001db503d52fadee8e2da2b301b5fbbc39	3611352937
2285	eba747773e21dd4e0da5b2d8d0ec80c43a295870	3611352301
2286	5ad3843afa0e123eba5fd3e654ae93ebdf0822fe	3611352282
2287	66281d7f69ebbc081f46857655d7e5e0aec45ec7	3611351986
2288	dda18814faadcf1c6d607ea0014cfbbb9f8d34ae	3611354698
2289	647ec299e5051cfc42cacb5114a667adf74f648d	3611352963
2290	ed1f96d85c45fa966014c3b32c59633870a2db20	3611354195
2291	b2b056356d0e9a9415fca1de0f1005833d41ddfc	3611355040
2292	8c25793535a58d546ee2819247ec0f210d72da88	3611353737
2293	79437c7e06945812de34fd80496d7b4eef5e53b5	3611353737
2294	ed34e7362ff9ae26e229f7c492ab1d720971cf5e	3611353199
2295	f003e0a5d421c3f231ca7bdd0956cf9964b2bc6e	3611354145
2296	2b24cb12e19eda2a13cc4ba5acb28ff010bb6cf2	3611353650
2297	c3fe83a57e3119fd774c59c6e419955bd322f0f2	3611353215
2298	33287e10c6640657a2f477f945c42e92a7223cdf	3611354681
2299	d5ddc5fce62792ee87a6025938530a33094a2d36	3611354968
2300	dbd48f1dfe56679e6058db2e7df444df66bae484	3611354604
2301	9a58f0d68b52d21996f037e06ee14f9299fec691	3611354948
2302	75dedf48edb19bdad97ba2a6e1f30992726429d6	38570599566
2303	7689d0eae0b9b4cbe4087f8c2fcf8a0d611ecf19	3611354948
2304	afdfd8a946cec1a0701579d1cebebf424d2efb09	38570592187
2305	bb352dcd3e37b69a6ac3be03304f060dd64a3f16	3611333251
2306	b7e16a35bdfd497b97a6177682dd17069d14768e	3611355033
2307	c87bb126303a1768e69da6fa5769b86501f1fa13	3611355033
2308	40898769eb0df266c447905b5628962be1980cc6	3611343781
2309	182a40f1e5f7fb75ee9dd488fd17085e1770e6b2	3611350351
2310	258bbb0ad1c0d3188ed669567c66ea198be86add	3611355032
2311	fb3bd7dfc3c791cd99bcee88acafd511988b2c5d	3611354330
2312	e476dd4b88d71693a3f792a41f4227fbb80afa96	38570592187
2313	4b3a174c5635ff187cddfe3283d6babbf1da6874	3611357029
2314	1155998ca005db60f5d823deb8e844de09b4c0d3	3611354580
2315	94aea48ce5e75479cbc6819795a0c5271d813e44	3611356835
2316	55a4acfb5c7a1a2c9ec61946fdbec6b46cc9cc49	3611356787
2317	cbcdddc8f665ede38d9896b50023dfb1fb27a5cb	3611354604
2318	a66ff42da5e6b45732f8fa706004d2c70dbee037	38570600114
2319	dd3ecdf44bffecaa31145dddc6f7cf7184eeafbd	3611357213
2320	eb900815be29c453888d77c1224e737eb601a7b8	3611338485
2321	23dcd45d11ceb15333cbd0d457846ad508696fbb	3611354068
2322	ea4e3fe6752dbc28aece42109d941f467c27a358	3611354999
2323	d2b33d33e823c367b455dbf13ebc0a207d612680	38570600976
2324	9a08a0524941a8e181c6d8377adb7c13ee28e6fa	3611350351
2325	c5539a903dce8809b53f7f33d1aa3a0198331fbe	3611354604
2326	1d9cab824ea0e4d02d215990ff219218b1595f9f	3611356694
2327	96e7de01620e298555aa51afbb5184ff478cbfb1	3611357004
2328	65e27f9c39061a93da3888b9391deea002fe5159	3611353718
2329	e84bd639c5674c729d581047a8bd94011803897b	3611351612
2330	3199b96ea0579feb8b43bf657bca47aaee5095ec	3611357056
2331	4b8a68dcdbe6ee689aa1ddfe3dcbcc636a6639a9	3611357386
2332	b64d136d7b7f6eba61238fcdf0d0cf7e36e08e40	3611356579
2333	d8806490a7616a26ac866b3ce162d8b14bbd2229	3611357642
2334	48074ba644f4dcfbcbbe04a930b3f7721a2c2455	3611357951
2335	71dd72120136132029611b32ebaa49f8b8bb6a81	3611358175
2336	4bd1eb7d65e2c19f6985a0b78cd6cd8f0e7d41fa	3611354330
2337	77e15bc59c79f070b60010644efd3d1f0b1459ad	38570601157
2338	fc48d163bdae3bafea469133ad73fb5e7e7f370a	3611354968
2339	c4e73bd4a526f5259085e6f2184f40ba122f6966	3611329751
2340	b06df38a3d65358ff787c010417b7123987f9882	38570601156
2341	eb4526b7ac8b847b3aa95f0cdc54050d5a9599db	3611350100
2342	9d8ade3bcf1655dd5644597ef26d703508e97ce5	3611353488
2343	5c8e7c217908718bc85a064155201d92792950ac	3611357732
2344	86a4857e5beebcec5802fe5f44338736157ceb03	3611357213
2345	1a018b3dd6cb40bebdee2b66c944ccac3f916dd1	38570601069
2346	2c4edb465adc9e9a1b8f63b5378a47912e1dbc8c	3611357697
2347	74c9a38efde2f20e67274fe7a8e7254c09171435	3611358267
2348	190809ba55a89490069e35d6701e08bc007065ab	3611357004
2349	0cf52e98e749df013bf06fff50b4bd6d17928224	3611349887
2350	f9b495b25ea436bd1e3c2427a0c80e723353849a	3611357056
2351	f11c65b86f93ea5c076ec422cd5290f7796b97dc	3611329751
2352	e172406706a65522e1c83c09382ec05c7ecc2283	3611358284
2353	20937333ff4a85171b081b54fe9c0042756a254a	3611356953
2354	0ebecbdf2d93ac7fb7f3e02f42272575ed270a14	3611358270
2355	da3ab2d4a2ce09324c8788aeaa62b4a92be78388	38570602836
2356	68f0198d131a020d932c1885b3b8e573a3803640	3611352937
2357	d0d4603aef24416da22a4ded612aa77075ee5f48	3611359018
2358	9b9ef6ca016de2d7fecb5009addb771ea8b2aefd	38570601094
2359	86589b57b2b66119be9b8c0c57a144f3cd308481	3611360095
2360	19759663a5983505e4d3b6906c55dce7a6584acd	3611357959
2361	586927810c1b52f29cc7deedbddb01e93b7d0590	3611359628
2362	34d9f22bf6fe011cfc80292a960746440a67baec	3611356658
2363	753ea1e768a02384c99c5d51183c33a6d5cc5521	3611360033
2364	0e692af654d1d44faa2da328e24ee0f902ad17cc	3611358812
2365	f59a01294f2f1f108cd9217524c5190af1ecebab	3611358812
2366	74e719c78c0b387f9414076e0b3ee75056ab76ef	3611359995
2367	48e1d8ba5de3f772927a89d846e3fa19e7ff3432	3611360422
2368	20e5f7c4eeae12392b18491af62e3d5f8eac63d9	3611360276
2369	72bed9c9bb8743d04502a5a6e2b7eba4a436afdf	3611359160
2370	9c007313091c44f497d1505506de1b9cd48cce21	3611360368
2371	2734fac4b8963a584d3a4d64ab8f0eb6cae635fb	3611360368
2372	fc6640beb317ceeb2e3aca48bd000a18578beed9	3611359709
2373	097c5a679a7d7bcd7c26fa5882300e816bf5d8b4	3611345950
2374	4b4244cd5b3c2f075a70c50151c1fa616c606b8b	38570598164
2375	ca02cb10743b31eddef0343538dc07d5aa0a22da	3611358485
2376	dfe85e51d4f5fdd1b2949f4bcf6146e22365eab0	3611354929
2377	d9ff4843c60b7175e7b8eb932b71ef6e04c51fdd	38570601156
2378	98eb6e87b96b54ac9c9819a15a2a2a9972ce2b94	3611360585
2379	b708b45a329cdfa46860d4cf1674866f497558b0	3611359495
2380	0e11e1e86624c1334af5fa7b3a32738f7cde2c68	3611361227
2381	4be8459bb88d78fc5510dfa667ee404de65f01f2	3611359628
2382	4cd539224ed5c0a9075bd3024021b19ad78e4391	3611360894
2383	d0f39077422e0650559d9856681943a62ef22c4f	3611360014
2384	ae74ca37f1ebad99ab30adfcd3fbb78e03f27f75	3611361145
2385	3b0d886a5cee50edda9401416857ecb260b22102	38570602347
2386	3980e0fa9aa98b1f305cf3279f4fecb66e96439e	3611361369
2387	ea4c26481b14d2bdc709e6a1a33099917951e444	3611361369
2388	118ca37a32820d6a68ebad3af84aae967b8331c5	3611361681
2389	370d3fb04c70679c033a931bff5cd3e8930453c5	3611360968
2390	28ff52c2cceef9e2fa1540f53ce1c9fe4aabf8d8	3611347812
2391	59b6c30b281f6927eb71dfa6abb40da22178d8c4	3611360815
2392	5214eb618a468e8db07c718fc598a0f59bd14639	3611356694
2393	0ce4d99ef0053d4b1cc5bbe5a99dc0ebfa8f0a64	3611361299
2394	cf5d100a8f7da2bff1bece672c8d7002ba3bb134	38570600114
2395	7d12bd8a8a585b4dbe6ff0fc57e5581fc6708548	3611340573
2396	ddd6284f642c562c31ac1839828a4694aba4b369	3611361629
2397	37de197b35aa8f86e2754e2ee523c12e86940df3	3611361002
2398	47201e49c6d9721c47b4c019df4b2f90b3510c20	3611361947
2399	34329613faccd3fa547a17ba844f25396b4fda04	3611361253
2400	b4ceda678f87ef970f8ab216ac1efbad3dc3a65e	3611360802
2401	e1aa6b6340b1ed922ea929f399f0ab513a120af9	38570593556
2402	325d008fa6b2ae3577e5f1c396baa91efc8e39ee	38570602194
2403	0294ea3d94bfda9ef5e450e4dc4194de509cd17b	3611360368
2404	1ecaf2ef2e8f2fb1cea3aa8b13fad3414bce7c1b	3611363318
2405	3d30e1d720d2caf14220fa7f14fb2f5f047739ca	3611363595
2406	257d21d07d1eafff5ec4703780a03f3579c8af30	3611363410
2407	a0394575c74d5200688b98eae07249b7498347d0	3611360585
2408	fda9d493720e67b18fb5618df0c1518e41a3de7c	3611363441
2409	28abf158d147470c8735d4483e07a8e60762a2ec	3611364198
2410	ea40dca9231b1fdf67ee15586bacd5ae75d44b20	3611355040
2411	c940565196a73ecdd27a42b345d47cc258ebfd88	38570600114
2412	e91a16d721beea8283178842f82585ac8eadcefa	3611364340
2413	e37b96fa9802a4277aac16a909d79fd27d87e387	3611363724
2414	77cfa2bfaf3c469f7afba6538b1acfab39c27c61	3611363711
2415	1c4ec1a10e6fedf08df0e4f02a5d4a900a8bd767	3611359628
2416	5eeda79ab2828caedf8c41fe9e47673750cef96b	38570599566
2417	fffeac013ef9599cd15ba15544ee155d8f355c71	38570601094
2418	f32699676e05822f88248e3817f5fb23dd588ea5	3611359495
2419	d61d91e6d3ea43c48bf84a37de4931fff7284ab7	3611362066
2420	bd8d04b979299388f0ad566eaaf0588f7e005b2c	3611364255
2421	1a3199ebff469edec7c26c530cb690e4501082a7	3611361947
2422	5ec768d1a247b8eb60a391133c4789871995b92b	3611363318
2423	c15f8c958b611d33d468a63273099b737ff50fcb	3611358185
2424	4eede533308c90ad95249e6f16bf5187320a927c	3611363832
2425	9a75324f9275f12ee315e234145160ec7a518650	3611360095
2426	616c174778aeb572775c25e3841811976893ba28	3611365021
2427	324e692132b99a7ce41ade05dbfda601b081b5d1	3611364577
2428	61ea0eef9b5af3bc28f6e07346fd34dbe6816f55	3611364926
2429	f8ec7688863bc978c6a3207a3421258a8ab00560	3611364926
2430	a17843a974797d7fed57e14ff93f4c475848a198	3611365099
2431	140770ee2b1595bbce50b8e1d630a8bcd7308237	3611364402
2432	419cfa8f1e9cebe7cdd834a91bb68bf995f3cb06	38570601069
2433	2b5ce984e8d62292f785805979f35b51ed87e6fe	3611363711
2434	aa06612156c26fa91fd069c091f3b1b9c3d0cf05	38570604810
2435	bfa57c349c0072618c4db4d5a57a5e1ad4bf31ab	3611364194
2436	b189465d48d3b06001385f2045d242c04045da70	3611364577
2437	8aecb4088416c1d178faf3b9a76dde980c2fbcd8	3611365868
2438	748dd0a06373f792e89e11d9bdeb72e2eefa5bb5	3611364693
2439	c000f59d5807f02ad966b052bfa6336873457f0b	3611364108
2440	410b1c4f95680984b005e9b532a2aca9987d07d9	3611358485
2441	d418410c6b4c314197913245b59dce98a49269a1	3611364541
2442	c10b838f818353c4acb4af0087a0179cb2171603	3611364808
2443	5c0b755ba15523fb98f43a3812a186e0e42f0407	3611360422
2444	94d90a6b0595bfbe0bb5eb1c1ec8735779fd473c	3611364972
2445	c837ed94dc220004e6a2392b4a32bf5b20bd95fb	3611365735
2446	a2d15010a59a858ab8ae7f5107d653063ae2029b	3611366286
2447	d18197f835714d35d25aebe1853d81b3531814e0	3611364198
2448	6fc9dbdde9cd448cec01835b5c4b019d70bda55a	3611364573
2449	f1ff19c6176da93bc5ba423d7f972327378f8c1b	3611365946
2450	324860115d8e8804adcda1b11628bbbbb7d862cb	3611353718
2451	2ea274392d85775921ea763b2c05392d87924af3	3611365932
2452	de6b0fabb1a08db5ce01acfbcbecae3ffdfc2efd	38570602194
2453	8e801126c80874df1816ecfe32deafbf86f3c748	3611365097
2454	d9cab6f785a071f446941005c6c7c774ecdb1980	3611364402
2455	ea1fe12044a0994178a67c10cc134488eaec3855	3611361823
2456	1eb8fcc3918f3aee347e2021cfebeaec3a0493a6	38570605966
2457	3081fe3df150a16e29aab187f21abf11db7025d8	3611366516
2458	5dd8b7c2aff07ba5f48b935db2cfeb5dbe498348	3611366983
2459	204ed6d6886d5f1c6cb09ad5935a7f50a946b086	3611366861
2460	f1b2483c4a730011ca4239a58eeb67f48108176e	3611366299
2461	7b2222771a756c08cc26dfd56437cd451fdf100c	3611366629
2462	409b0639a6f2db25e09662a6bbdafd6a1efd1a2b	3611366629
2463	9f6854b1faa7e21b7749ce8cd08adb500e1847f0	3611366522
2464	b070dc2779d517c49a8d19929ce1d2a7e3b20694	3611351612
2465	fa54eeb5632b297f396ffc28f3cefbadb94e6ca1	3611366000
2466	a32ef89ed3df1f5a95e7cbc22ae3f0c7033e4ee0	3611366000
2467	6787c7c32531918bcd6beb39db88fe609d46d55e	3611366998
2468	15213e042cdac2d54199f28d86d5fdf186f55ed8	3611366969
2469	763565252d7a054bd54197d2062de90b5a437755	3611367160
2470	c2a0b81eccaeeaf68bd13d321802ee51bfb26a6b	3611358284
2471	5bd2f03fa4b1f31bbb3b9d8b0b374e7f6e352df5	3611367365
2472	88228955502cc7c29af57073519cc15a6493e6a6	3611367165
2473	e7e6199419175b90643d090cfbb4ca8c23a5b46e	3611368242
2474	e92f2666a11217a8dcbbaa558369c9a35a8d0dcb	38570606130
2475	ec1e584b59df86269e0c885ef7ddeeb0e228d736	3611349887
2476	60294dcba9e760c93309fa730f114fcbba6f34e6	3611366845
2477	7cdd3430388d2f1757e8324a22201bfd84be5594	3611366959
2478	9869152671ac6b746595322801b7bdcc16e6cff2	3611366959
2479	558e0cb33c1e4d302866fbba306679d8f448954d	3611360523
2480	98229b9aa964b45687786570ec49b313b1c19f2b	38570605822
2481	4c11c600cc9f8586aa8753a3970f74114c63246c	38570606458
2482	5db79cc75f7dbc34b310fe1812f28f4f6e59682b	38570604810
2483	f86521cda70cc52bf2ede783f34b44702add60b7	3611365776
2484	34021ae4a810f6b9e38cad43026162b18c3b85c8	3611367353
2485	de16521077d718c24e7dab5e7229280323b87420	3611368169
2486	4edbc667adb356306c2e73507b721075baef3c15	3611368922
2487	d6cae8d0770d86b3e71472882c524f0a1d264e9e	3611365932
2488	b839ad88517b53851ce34ae3f2ca99ff1aaf4f87	3611364402
2489	468ea46d95761d5779f28c95d08efd6d5f4966d2	3611364402
2490	20fc52570fa355db1d3471107564cecd5db4f83e	3611368792
2491	36f4c4edc09c2f9d860b56ddbe4fe941bc15717e	3611368792
2492	8bee60311eadaef79a61eff4849883ef8cbe7f8a	38570608112
2493	9b23e53ee78882d8396418767131544a2038f35e	3611357642
2494	8c0860995d635b1e46d4249dbc2d361a9886ad66	3611360095
2495	d6cf9d27229e2b1490985812fe2591693eb33692	3611369366
2496	72f2ce2b51ae627a99ab11c6909ba8fa86796e95	3611369366
2497	8dd4c1dccfad2e4b4720f6187542ceed87d8cb8c	3611369240
2498	3120195abb741e45e0428ddf3fa7de242121ae07	3611369240
2499	aec51f918c505091237976d448ebfbd04b1c57e5	3611363410
2500	3850ae6594e6e099fbaed4dc8c295e8026301f90	3611369424
2501	aaa7a3983b0ab014f54f2533f8257e071b16db6e	3611370652
2502	2b7ff9925b410747868459ec14539709a84c7a34	3611369243
2503	359f7a432de3495e4e0f8f911ed39738d4a792f8	38570606458
2504	e42273a334fa2569581e1a0970d29bf4acb445b1	3611369531
2505	dea5ff2ef3b402c9b8fdc768ae68992482c7e5e4	38570602194
2506	f943a3641e0e4d9646f6113c0161e1267bac0617	3611369381
2507	854dea94fce55229a40eb3d4b3a958edbc5dba9c	3611364972
2508	714e1f91298b00d90c8bf11f07aa06b11a9efb6b	3611368307
2509	ac6901b922faf882b8ea8caa6c1d8e812ba11892	3611368792
2510	9f68c884fe79387bae549008b6645fa4f2db4124	3611370966
2511	b4c7772e1f7e3ab160a1ce10b410ad55abf2d6c6	3611372106
2512	4e850de96486cf230f4acb3cf710ae69bc2066ab	3611370813
2513	ea3509b30f96bedc3c0fe84e505768447fc64bce	3611371455
2514	80060fb5f8c890862967d13eea3970293d447a0c	3611371490
2515	fdd3bab8b8bdf24e5d38608067ee0488ff2e2123	3611369599
2516	5ebc4c4527e85adb017efaffe2c57b973d865786	3611371265
2517	473bba99f66a03b42ff76c9b083e5a2edc682f7e	3611353650
2518	7879a91d03095f4dd83d8953d3dc80623108b752	3611371732
2519	e0b3068ed73246c36d27025807c6133281c1e09c	3611372083
2520	2debc6dd19b95ba7332eba80d3be993e87bf4877	3611372230
2521	0ba8bc5c5a9f21a501e59b1f6708a4df671c34da	3611372230
2522	23722a556271088fa176348b02ad513b26be9282	3611372032
2523	7014602631d4632b6e6cb5ad7abf06b2b20472bb	3611370998
2524	99dff9620a990dbb292a8aed119dbe678ae00ee7	3611372838
2525	f21f9aa05eecefd1d3ae03f62b4dba18e2d2d040	38570610291
2526	22b4a0af512e4a6d3da7463460186c3b966ae3c7	3611372923
2527	c3be17f74f5bda1fb11f6a0d4ae570586344bbd4	3611372355
2528	258e77c479021d255a853e1fd54c6fd40eb7b087	3611372571
2529	c739d69fe7d34c58d1e0cd0cef9d3b129e9f4381	3611371949
2530	64a49eec3fd44dfaed7c9d1c5db1e34e9b2feb1c	3611370813
2531	1b4bbce07e8fab2ed454548853cb25bd22a37e16	3611372666
2532	37d2f90c870b963da1d4bc6dfcc3806cbc1da49a	3611372083
2533	16fe14f9b6be28571b6f7108ebfe1935f619a884	3611373014
2534	2b121eaf9a3f6927ac120219066b582a2673604b	38570601069
2535	ea2852d86423ae51ab12276786d3a1db8c66fd97	38570605966
2536	afe8426fff73c76db3f79f74f5e9cc321e089f47	3611373022
2537	3f07a448ce4b94c5e1f829e0cadc9fe8c9a50fd2	3611373160
2538	6b3d294f448bbcc89a61f729e69046f8b08c5bae	3611344868
2539	57a48156b8ef3fd41a2586af6ba0f9f7b01eb114	38570601069
2540	93cd84436adb9e6ca2d159a33c23d69d2de92ffc	3611364402
2541	1202d512f35ec770af1c3a3f971b5b1491327cb4	3611373766
2542	585099036f914f0ebdcb58a2da0615cd1903b6d6	3611373766
2543	10f0c52cac1c1612853bf2d1b85fe8b0029a0c3b	3611374102
2544	f83ec0d61b494ee202e4f042a2441fe79d56a6d1	3611374102
2545	62fbf01981b3d5c38e9329ffb37250e762e80977	3611366522
2546	6612747a8a7e5a470129fddcd3e90709376b0830	38570611117
2547	f46fedc2197edf64d59307dfc77026a8fc5591b2	3611374778
2548	3e52a136ed8a6ea7f1b31f86d9f5590c8fd64ba1	3611374071
2549	c795b56f1b633fd274691987abead4e6e03fecde	3611369531
2550	69b9f04a02efd8fc0ea42f7d5246190c48d273a8	38570611373
2551	1a9a4cc610e4ed4b595289f94b635edad09291a4	3611373876
2552	d7ceb1ba9d7f21be4c9c156af20129d093c410a7	3611373876
2553	0b572e792a219fe99fde76e868bb7a630ccc02f2	3611373160
2554	f920689791a82ca47eee7759e1c6b28de6090b0a	3611374306
2555	db82dda006ab6bd85c0a03a9ef571a9cbc3c2f14	3611372106
2556	852370b0a4ac870b1052e667dd7d5b740a132ed4	3611375394
2557	7fa6cb15a4de6003da81baf898ad2d8161eb63e2	38570622367
2558	7c5d4be8f8927480b8f1dd2abb79e8214caadd08	3611375161
2559	4f3490e8161b7856b7fd74547233dc0ecac7737e	38570613211
2560	de122102d984d9bf5a6258461eda052db284de70	38570611252
2561	8d7b1a94fa251c0bb786188d5dde901b53753c3c	3611363410
2562	6bfe1702e3fc0189d4780a0238bfda47ce79516e	3611374547
2563	059c6a76bf3ad4f3f4e3d5ffdb1e2beabf2166eb	38570611996
2564	060223f8d75381e929db5226c46c74f2fa7b75db	3611375206
2565	569baa835f83c9dd2630a50ac258c3cf1ec3c0a4	3611375670
2566	b80ec61c943b2a6cdb43eefd3161b4c1fe8a4403	3611374108
2567	b6d0803e631eba07733671df997c1b6ac3a1c46b	3611374108
2568	72cda2127aa7504ea2a8062b2319655e735cfe20	3611356579
2569	836088e539a2b1cf27381359b4092fe2e909f5d7	3611375037
2570	5c96ab99b6c99ec08d933b0c87c14dd3f9b172d9	3611374778
2571	db78aec4bf9fb1205f4fe7991b5cc3801f804020	3611375440
2572	62337441a8f31adad24fcf870cd762bb192c1966	3611375772
2573	9a09ced01876fd4af57639ed618e2567a273eae5	3611375844
2574	8e07caa6894f493d2ff99fbd68a16204e7198edd	3611375844
2575	efb55ca1545f95f11fb688caa70e194d6cb71287	3611366845
2576	b3e1167d1c1c4e97b2585570cbd626e591a67c7f	3611373504
2577	58850f0770f156c0a069e9432378295676287563	3611375683
2578	3d0f66a6bcd3a4cbc8f64fe1015819ad56b349a9	3611376103
2579	37cc8180406ae7b1b24977aff6cbf3669140c13b	3611376103
2580	9e621b9bf75574b3cf44707d2dfee995e0bbc3f2	3611376811
2581	00b3721a631c8931ffe8c49b5a1b4ec27f5d87ca	3611372355
2582	4e34be1407ce508838c321c2c12e42928f07f041	3611376132
2583	ea9ef4f9a3419b7059dcc8f08ad48b78f3c8917d	38570608112
2584	3ba539a829501c4fd653b0c576568b072b69913d	3611375583
2585	ff6f995010f0a2e4b39da70338c56a4ec3993e0e	38570613140
2586	125545c36a2d68d6db20dc3578e6465115cc2ee5	3611376884
2587	5d6c136cf87d6eaa8a04b1114ed5ff7ad8cdfd2d	3611366356
2588	c16f3459472e8c63f5dde2a0f5e45b773120a6ad	3611377231
2589	05d2e326be314a1f3deb40871e12952e88b82cc2	3611376318
2590	4b649f5c1713acdc06bc7b94f5a5363f57eb2d30	3611376009
2591	7aba532e5b69df1a3ae248dd223797a47dc17261	3611377169
2592	203dd08f06949e8c64b8e11837d2138f90e4d472	3611377097
2593	1b028af7740ab3ec456b1c3197ac18d415a67234	3611377256
2594	2f2c6c2709430981d02c19a545237e490cc8714b	3611376222
2595	c4e7f4d9d95b7d69e051598df0d1892258e41d04	3611377501
2596	c9ad21793a9c01f9202174663efae527680f1523	3611374536
